RECLOC,COS_CD,SEG_SEQ,PAX_CNT,ORIG_CD,DEST_CD,DEP_DTML,ARR_DTML,INV_ID,DEP_DTMZ,ARR_DTMZ
PNR00460,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00461,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00462,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00463,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00464,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00465,Q,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00466,Q,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00467,R,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00468,R,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00469,R,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00470,R,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00471,R,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00472,S,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00473,S,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00474,S,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00475,S,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00476,T,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00042,T,2,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00043,T,2,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00044,H,2,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00045,H,2,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00481,H,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00482,H,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00483,H,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00484,M,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00485,M,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00486,Y,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00487,Y,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00488,Y,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00489,Y,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00490,A,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00491,A,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00492,A,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00493,A,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00494,B,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00495,D,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00496,E,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00497,E,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00498,E,1,4,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00499,I,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00500,L,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00501,G,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00502,G,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00503,G,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00504,G,1,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00505,K,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00506,K,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00507,K,1,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00245,K,2,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00246,U,2,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00247,U,2,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00248,U,2,2,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00249,U,2,1,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00250,N,2,4,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00251,O,2,5,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00515,O,1,4,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00516,V,1,4,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00517,W,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00518,X,1,3,MAA,DEL,2023-12-09 01:17:00,2023-12-09 12:16:00,INV-ZZ-8235676,,
PNR00519,F,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00520,F,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00177,F,3,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00178,F,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00179,P,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00441,P,2,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00442,P,2,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00526,F,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00527,P,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00528,C,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00529,C,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00530,C,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00446,C,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00447,C,2,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00448,C,2,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00449,J,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00450,J,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00536,J,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00537,J,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00538,J,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00539,J,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00540,Z,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00541,Z,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00542,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00543,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00544,Z,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00545,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00546,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00547,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00548,Z,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00549,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00550,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00551,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00552,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00553,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00554,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00555,Q,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00556,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00557,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00558,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00559,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00560,R,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00561,S,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00562,S,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00563,S,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00475,S,2,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00476,T,2,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00042,T,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00043,T,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00044,H,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00045,H,3,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00481,H,2,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00482,H,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00572,H,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00573,M,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00574,M,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00575,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00576,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00577,Q,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00578,Q,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00579,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00580,R,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00581,M,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00582,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00583,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00584,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00585,Y,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00586,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00587,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00588,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00589,A,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00590,B,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00591,D,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00592,E,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00593,E,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00594,E,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00595,I,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00596,L,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00597,G,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00598,G,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00599,G,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00504,G,2,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00505,K,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00506,K,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00507,K,2,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00245,K,3,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00246,U,3,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00247,U,3,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00607,U,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00608,U,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00609,N,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00610,O,1,5,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00611,O,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00612,V,1,4,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00613,W,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00614,X,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00615,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00616,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00617,Y,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00618,Y,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00619,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00620,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00621,A,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00622,A,1,1,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00623,B,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00624,D,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00625,E,1,3,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00626,U,1,2,DEL,GAU,2023-12-14 19:22:00,2023-12-14 22:39:00,INV-ZZ-5077896,,
PNR00179,P,4,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00441,P,3,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00442,P,3,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00627,F,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00528,C,2,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00529,C,2,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00530,C,2,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00446,C,3,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00447,C,3,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00448,C,3,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00627,J,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00628,J,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00629,J,1,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00559,R,2,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00560,R,2,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00561,S,2,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00562,S,2,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00563,S,2,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00475,S,3,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00476,T,3,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00042,T,4,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00043,T,4,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00044,H,4,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00632,T,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00633,H,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00634,H,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00635,H,1,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00636,H,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00637,H,1,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00638,Y,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00639,Y,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00640,Y,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00641,Y,1,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00642,A,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00643,A,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00644,A,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00645,A,1,1,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00646,B,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00647,D,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00648,E,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00649,E,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00650,E,1,4,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00651,I,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00652,L,1,3,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00653,G,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00654,L,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR00655,G,1,2,GAU,LKO,2023-12-15 22:15:00,2023-12-16 12:46:00,INV-ZZ-5279186,,
PNR01000,F,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01001,F,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01002,F,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01003,P,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01004,P,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01005,C,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01006,J,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01007,Z,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01008,C,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01009,J,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01010,Z,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01011,C,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01012,J,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01013,Z,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01014,C,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01015,J,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01016,Z,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01017,Q,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
